Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,Units,[Location],[Reporting Type],2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""729""","""Sudan""","""PERCENT""","""ALLAREA""","""G""",43.42978,43.44304,43.45629,43.46955,43.48282,44.87897,46.27477,47.67023,49.06533,50.46498,51.86921,53.2778,54.6903,56.10672,57.52663,58.95025,60.21589,60.26709
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""729""","""Sudan""","""PERCENT""","""RURAL""","""G""",35.29995,35.29995,35.29995,35.29995,35.29995,36.79154,38.28313,39.77472,41.26631,42.7579,44.24949,45.74108,47.23267,48.72426,50.21585,51.70744,53.19903,53.19903
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""729""","""Sudan""","""PERCENT""","""URBAN""","""G""",60.31864,60.31864,60.31864,60.31864,60.31864,61.47844,62.63824,63.79804,64.95785,66.11765,67.27745,68.43725,69.59705,70.75685,71.91666,73.07646,73.76366,73.76366
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""740""","""Suriname""","""PERCENT""","""ALLAREA""","""G""",89.56471,89.91393,90.26084,90.60499,90.94663,91.26084,91.57267,91.88438,92.19615,92.50812,92.81998,93.13188,93.44381,93.83448,94.22839,94.43904,94.5194,95.42474
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""740""","""Suriname""","""PERCENT""","""RURAL""","""G""",73.56894,74.5196,75.46687,76.41077,77.35128,78.28841,79.22215,80.15252,81.0795,82.0031,82.92332,83.84015,84.7536,85.80207,86.85054,87.35076,87.46136,89.99594
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""740""","""Suriname""","""PERCENT""","""URBAN""","""G""",97.64301,97.66305,97.68304,97.70295,97.7228,97.74259,97.7623,97.78196,97.80154,97.82106,97.84051,97.8599,97.87922,97.94663,98.01405,98.08147,98.14888,98.2163
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""752""","""Sweden""","""PERCENT""","""ALLAREA""","""G""",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""752""","""Sweden""","""PERCENT""","""RURAL""","""G""",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""752""","""Sweden""","""PERCENT""","""URBAN""","""G""",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""756""","""Switzerland""","""PERCENT""","""ALLAREA""","""G""",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""756""","""Switzerland""","""PERCENT""","""RURAL""","""G""",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""756""","""Switzerland""","""PERCENT""","""URBAN""","""G""",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""760""","""Syrian Arab Republic""","""PERCENT""","""ALLAREA""","""G""",94.86642,95.03363,95.19861,95.36122,95.5216,95.67944,95.83493,95.9882,96.13911,96.28762,96.43392,96.49895,96.57011,96.64764,96.73147,96.89739,97.05908,97.21651
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""760""","""Syrian Arab Republic""","""PERCENT""","""RURAL""","""G""",90.1083,90.40587,90.70345,91.00103,91.29861,91.59619,91.89376,92.19134,92.48892,92.7865,93.08408,93.38165,93.67923,93.97681,94.27439,94.57197,94.86955,95.16712
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""760""","""Syrian Arab Republic""","""PERCENT""","""URBAN""","""G""",99.26787,99.25198,99.23609,99.2202,99.20431,99.18842,99.17253,99.15664,99.14075,99.12486,99.10897,99.09308,99.07719,99.0613,99.04541,99.02952,99.01364,98.99775
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""762""","""Tajikistan""","""PERCENT""","""ALLAREA""","""G""",55.90601,57.32143,58.74521,60.17734,61.61742,63.06628,64.52349,65.98906,67.46298,68.94525,70.43587,71.93454,73.44818,74.97488,76.51419,78.06479,79.62585,81.19627
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""762""","""Tajikistan""","""PERCENT""","""RURAL""","""G""",43.46983,45.27232,47.08603,48.91096,50.74711,52.59449,54.45309,56.32291,58.20396,60.09622,61.99971,63.91443,65.84036,67.77752,69.7259,71.6855,73.65633,75.63838
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""762""","""Tajikistan""","""PERCENT""","""URBAN""","""G""",90.39703,90.73552,91.07464,91.41439,91.75477,92.09578,92.43741,92.77968,93.12257,93.46609,93.81024,94.15502,94.50043,94.84647,95.19314,95.54043,95.88836,96.23691
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""764""","""Thailand""","""PERCENT""","""ALLAREA""","""G""",93.62748,94.07426,94.5142,94.94686,95.37205,95.79865,96.21704,96.61889,97.00861,97.38845,97.75838,98.10784,98.44902,98.78436,99.11123,99.29022,99.37381,99.93071
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""764""","""Thailand""","""PERCENT""","""RURAL""","""G""",91.6601,92.14872,92.63734,93.12596,93.61458,94.11828,94.62213,95.12614,95.63031,96.13463,96.63911,97.14375,97.64854,98.15349,98.6586,99.01854,99.03191,100
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""764""","""Thailand""","""PERCENT""","""URBAN""","""G""",97.92845,98.06474,98.20104,98.33734,98.47363,98.60993,98.74622,98.86267,98.97228,99.08181,99.19127,99.30066,99.40997,99.51921,99.62282,99.58816,99.7376,99.85917
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""626""","""Timor-Leste""","""PERCENT""","""ALLAREA""","""G""",,,50.61625,52.13512,53.65851,55.17448,56.69437,58.2182,59.74665,61.78516,63.8485,65.93702,68.04977,70.18645,72.34708,74.53134,76.65939,78.34387
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""626""","""Timor-Leste""","""PERCENT""","""RURAL""","""G""",,,43.31006,44.59648,45.8829,47.16933,48.45575,49.74217,51.02859,52.9731,54.94998,56.95921,59.00082,61.07478,63.18112,65.31981,67.49088,69.6943
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""626""","""Timor-Leste""","""PERCENT""","""URBAN""","""G""",,,72.55939,74.3429,76.1264,77.9099,79.6934,81.4769,83.26041,85.14682,87.03754,88.93258,90.83194,92.73561,94.64361,96.55591,98.20617,98.32386
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""768""","""Togo""","""PERCENT""","""ALLAREA""","""G""",45.88497,47.04418,48.19999,49.35188,50.49981,51.64329,52.78275,53.91818,55.04998,56.17632,57.29899,58.42668,59.55515,60.6782,61.79667,62.91055,64.02144,65.12884
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""768""","""Togo""","""PERCENT""","""RURAL""","""G""",29.60045,30.71327,31.82515,32.93608,34.04606,35.15509,36.26318,37.37032,38.47652,39.58177,40.68607,41.78942,42.89183,43.99329,45.09381,46.19338,47.292,48.38967
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""768""","""Togo""","""PERCENT""","""URBAN""","""G""",79.08695,79.67269,80.25852,80.84443,81.43043,82.01652,82.60269,83.18895,83.77529,84.36172,84.94824,85.53484,86.12152,86.70829,87.29515,87.88209,88.46912,89.05623
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""772""","""Tokelau""","""PERCENT""","""ALLAREA""","""G""",98.5397,98.5397,98.5397,98.5397,98.5397,98.62313,98.70655,98.78998,98.87341,98.95683,99.04026,99.12369,99.20712,99.29054,99.37397,99.4574,99.54082,99.62425
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""772""","""Tokelau""","""PERCENT""","""RURAL""","""G""",98.5397,98.5397,98.5397,98.5397,98.5397,98.62313,98.70655,98.78998,98.87341,98.95683,99.04026,99.12369,99.20712,99.29054,99.37397,99.4574,99.54082,99.62425
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""776""","""Tonga""","""PERCENT""","""ALLAREA""","""G""",98.492,98.49158,98.49117,98.49074,98.49032,98.63161,98.77295,98.91422,99.05549,99.1969,99.33846,99.48015,99.62225,99.76447,99.90655,99.90664,99.90674,99.90683
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""776""","""Tonga""","""PERCENT""","""RURAL""","""G""",98.82884,98.82884,98.82884,98.82884,98.82884,98.94068,99.05252,99.16436,99.2762,99.38804,99.49988,99.61172,99.72356,99.8354,99.94725,99.94725,99.94725,99.94725
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""776""","""Tonga""","""PERCENT""","""URBAN""","""G""",97.3651,97.3651,97.3651,97.3651,97.3651,97.60587,97.84664,98.08741,98.32818,98.56895,98.80972,99.05049,99.29126,99.53203,99.7728,99.7728,99.7728,99.7728
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""780""","""Trinidad and Tobago""","""PERCENT""","""ALLAREA""","""G""",91.82783,92.27777,92.72746,93.17691,93.62612,94.07509,94.52381,94.97229,95.42052,95.86852,96.31626,96.76377,97.21104,98.18496,98.18496,98.18496,98.18496,98.18496
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""788""","""Tunisia""","""PERCENT""","""ALLAREA""","""G""",87.89997,88.33685,88.76899,89.19678,89.61598,90.01215,90.40526,90.79485,91.18118,91.687,92.46057,93.23127,93.99876,94.76262,95.45728,95.72655,95.9924,96.2547
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""788""","""Tunisia""","""PERCENT""","""RURAL""","""G""",70.64274,71.31419,71.98565,72.6571,73.32855,74.00001,74.67146,75.34291,76.01437,77.05086,78.90687,80.78339,82.68042,84.59796,86.536,87.26192,87.98784,88.71376
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""788""","""Tunisia""","""PERCENT""","""URBAN""","""G""",97.84862,97.98794,98.1271,98.26626,98.40542,98.54458,98.68374,98.82289,98.96205,99.10121,99.24036,99.37952,99.51867,99.65783,99.69966,99.69966,99.69966,99.69966
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""792""","""Turkey""","""PERCENT""","""ALLAREA""","""G""",95.49076,95.53818,95.84155,96.13482,96.41821,96.69164,96.95546,97.20967,97.45454,97.69006,97.91648,98.1339,98.34252,98.5424,98.73387,98.89722,98.88087,98.87572
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""792""","""Turkey""","""PERCENT""","""RURAL""","""G""",89.30463,89.30463,90.04758,90.79053,91.53348,92.27643,93.01938,93.76233,94.50529,95.24824,95.99119,96.73414,97.47709,98.22004,98.963,99.63028,99.63028,99.63028
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""792""","""Turkey""","""PERCENT""","""URBAN""","""G""",98.85984,98.84481,98.82978,98.81475,98.79973,98.7847,98.76967,98.75464,98.73962,98.72459,98.70956,98.69454,98.67951,98.66448,98.64945,98.63443,98.6194,98.6194
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""795""","""Turkmenistan""","""PERCENT""","""ALLAREA""","""G""",88.30058,89.06953,89.833,90.59082,91.34297,91.45629,91.55735,91.64516,91.71839,91.77623,91.81751,91.84124,91.8464,91.83193,91.78396,91.70695,91.36191,91.51673
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""795""","""Turkmenistan""","""PERCENT""","""RURAL""","""G""",79.17191,80.47673,81.78156,83.08638,84.3912,85.54966,86.70367,87.85322,88.99832,90.13896,91.27514,92.40686,93.53413,94.65694,95.77529,96.88919,97.5,98.25014
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""795""","""Turkmenistan""","""PERCENT""","""URBAN""","""G""",99.05446,99.10125,99.14803,99.19482,99.24161,98.10307,96.96342,95.82265,94.68076,93.53776,92.39364,91.2484,90.10204,88.95457,87.78,86.59,85.4,85.08686
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""796""","""Turks and Caicos Islands""","""PERCENT""","""ALLAREA""","""G""",86.49091,87.05,87.60909,88.16818,88.72727,89.28636,89.84545,90.40455,90.96364,91.52273,92.08182,92.64091,93.2,93.75909,94.31818,94.31818,94.31818,94.31818
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""798""","""Tuvalu""","""PERCENT""","""ALLAREA""","""G""",,97.89143,97.89473,97.90125,97.90942,97.91759,98.06577,98.21394,98.36212,98.51026,98.65837,98.80646,98.95452,99.10251,99.25029,99.25784,99.26516,99.27224
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""798""","""Tuvalu""","""PERCENT""","""RURAL""","""G""",,97.52,97.52,97.52,97.52,97.52,97.66,97.8,97.94,98.08,98.22,98.36,98.5,98.64,98.78,98.78,98.78,98.78
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""798""","""Tuvalu""","""PERCENT""","""URBAN""","""G""",,98.32,98.32,98.32,98.32,98.32,98.46,98.6,98.74,98.88,99.02,99.16,99.3,99.44,99.58,99.58,99.58,99.58
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""800""","""Uganda""","""PERCENT""","""ALLAREA""","""G""",26.75162,27.91321,29.0973,30.30326,31.53097,32.77787,34.0457,35.33237,36.63811,37.96132,39.30215,40.65942,42.03277,43.42023,44.82258,46.23822,47.66563,49.10403
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""800""","""Uganda""","""PERCENT""","""RURAL""","""G""",19.18054,20.25067,21.34931,22.47648,23.63216,24.81636,26.02908,27.27031,28.54007,29.83834,31.16513,32.52044,33.90427,35.31661,36.75748,38.22686,39.72476,41.25117
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""800""","""Uganda""","""PERCENT""","""URBAN""","""G""",70.38492,70.65884,70.93323,71.2081,71.48343,71.75924,72.03551,72.31225,72.58947,72.86715,73.14531,73.42393,73.70302,73.98259,74.26262,74.54313,74.8241,75.10555
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""804""","""Ukraine""","""PERCENT""","""ALLAREA""","""G""",98.00832,98.08895,98.15168,98.18068,97.74651,97.30968,96.86898,96.42488,95.97742,95.52661,95.0744,94.62045,94.16476,94.0284,93.58921,93.6569,93.72408,93.79082
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""804""","""Ukraine""","""PERCENT""","""RURAL""","""G""",94.6108,94.87574,95.07804,95.27999,95.48159,95.68284,95.88375,96.0843,96.28451,96.48436,96.68387,96.88303,97.08184,98.31184,98.57748,98.84311,99.10875,99.37438
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""804""","""Ukraine""","""PERCENT""","""URBAN""","""G""",99.67076,99.65851,99.64626,99.58196,98.83222,98.08265,97.33327,96.58407,95.83506,95.08622,94.33756,93.58909,92.8408,92.09269,91.34476,91.33351,91.32226,91.31101
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""784""","""United Arab Emirates""","""PERCENT""","""ALLAREA""","""G""",95.67811,95.67811,95.69539,95.71267,95.72995,95.74725,95.76454,95.78184,95.79915,95.81646,95.83377,95.8511,95.86842,95.88575,96.13178,96.76946,97.40737,98.04551
